party,date,climate
87071,201010,0.0350877192982456
87071,201109,0.0
87071,201410,0.0833333333333333
87071,201810,0.0
87640,201810,0.0579710144927536
87423,200610,0.0163934426229508
87610,200610,0.0
87340,201410,0.0444444444444444
87340,201810,0.028169014084507
87062,201010,0.0317460317460317
87062,201109,0.0175438596491228
87062,201410,0.0416666666666666
87062,201810,0.0547945205479452
87730,201810,0.0
87620,201109,0.0
87041,200610,0.0454545454545454
88321,200010,0.0109356014580801
88042,200810,0.0421686746987951
88041,200410,0.0354609929078014
88951,201210,0.0658682634730539
88951,201610,0.0292207792207792
88951,202010,0.0378619153674833
88451,202010,0.030190431955411
88620,200010,0.0236065573770491
88620,200410,0.0037664783427495
88621,200810,0.0523327573438657
88621,201210,0.0553935860058309
88621,201610,0.0559540889526542
88621,202010,0.0193548387096774
88440,200410,0.0182648401826484
88440,201210,0.0364963503649635
88440,201610,0.0647321428571428
88440,202010,0.087512291052114
88450,200810,0.0359281437125748
88450,201210,0.0432432432432432
88450,201610,0.0554156171284634
88450,202010,0.0752
88430,200410,0.0154639175257731
88430,200810,0.0586907449209932
88420,200010,0.0596590909090909
88422,200010,0.0104947526236881
88820,201210,0.1136363636363636
88820,201610,0.0311475409836065
88820,202010,0.0263157894736842
88810,200010,0.0267857142857142
88320,200810,0.0059221658206429
88320,201210,0.077542062911485
88320,201610,0.0280777537796976
88320,202010,0.0537780803267528
88630,200810,0.0217391304347826
88410,200010,0.0378619153674833
88460,200810,0.0441176470588235
88460,201210,0.1141975308641975
88460,201610,0.0417827298050139
88322,202010,0.0492227979274611
88952,201210,0.0366300366300366
88820,200410,0.0310734463276836
88031,200410,0.0474967907573812
23520,200906,0.0312169312169312
23520,201310,0.0338983050847457
23420,201310,0.0421358517980385
23113,200406,0.0254335260115606
23113,200906,0.0868744098205854
23230,200906,0.0766283524904214
23230,201310,0.0556844547563805
23951,200406,0.0308191403081914
23951,200906,0.0382927802153968
23951,201310,0.0366424116424116
23520,200406,0.0295339178587909
23420,200406,0.0261172373766686
23420,200906,0.0719942404607631
23320,200406,0.039348710990502
23320,200906,0.0549494949494949
23320,201310,0.0369155045118949
23113,201310,0.0672917815774958
171601,200306,0.0358490566037735
171601,200607,0.0511221945137157
171601,200907,0.0532544378698224
171601,201207,0.0923566878980891
171601,201506,0.0529695024077046
171601,201807,0.04251968503937
171032,200607,0.057391304347826
171311,201506,0.0284237726098191
171033,200607,0.0449101796407185
171305,200306,0.037037037037037
171305,200907,0.043424317617866
171305,201207,0.0643086816720257
171305,201506,0.0643939393939393
171305,201807,0.0262295081967213
171301,200306,0.046068796068796
171301,200907,0.0456919060052219
171301,201207,0.0776636713735558
171301,201506,0.0553562275756022
171301,201807,0.0483689538807649
171101,200306,0.0364145658263305
171101,200907,0.0915243312922977
171101,201207,0.1935881627620222
171101,201506,0.1494518176572417
171210,201506,0.019108280254777
171210,201807,0.0608108108108108
22953,201209,0.0196078431372549
22953,201703,0.0263157894736842
22953,202103,0.0373443983402489
22711,199405,0.0387596899224806
22521,199405,0.0321324245374878
22521,199805,0.0221361372440509
22521,200205,0.0388265746333045
22521,200611,0.0544554455445544
22521,201006,0.0522774327122153
22521,201209,0.0328836424957841
22521,201703,0.0184005661712668
22521,202103,0.0455607476635514
22526,200205,0.0400175901495162
22526,200611,0.0504700643245917
22526,201006,0.0554128440366972
22526,201209,0.0488259411106969
22526,201703,0.0653876272513704
22526,202103,0.0722095671981776
22321,201703,0.0380184331797235
22321,202103,0.0559741657696447
22330,199405,0.0345884413309982
22330,199805,0.0503891847603441
22330,200205,0.0351043643263757
22330,200301,0.0124610591900311
22330,200611,0.0492676431424767
22330,201006,0.0743687305430646
22330,201209,0.0575013068478829
22330,201703,0.0737036062121611
22330,202103,0.0862736171181424
22820,202103,0.0692695214105793
22730,201703,0.0281124497991967
22730,202103,0.060782681099084
22954,199405,0.052518756698821
22110,199405,0.040667361835245
22110,199805,0.0422322775263951
22110,200205,0.0594879518072289
22110,200301,0.0140845070422535
22110,200611,0.0419947506561679
22110,201006,0.0770226537216828
22110,201209,0.0933156849768365
22110,201703,0.0784832451499118
22110,202103,0.0985277463193658
22320,199405,0.0438465371200797
22320,199805,0.0337078651685393
22320,200205,0.0377609951132829
22320,200301,0.0236220472440944
22320,200611,0.0261293179805137
22320,201006,0.0341521869382864
22320,201209,0.0397520058351568
22320,201703,0.0545121392579019
22320,202103,0.0460526315789473
22720,200301,0.050887573964497
22951,200611,0.0361305361305361
22951,201006,0.1003690036900369
22951,201209,0.0966386554621848
22951,201703,0.1201686577652846
22951,202103,0.1436865021770682
22722,200611,0.0307692307692307
22722,201006,0.0567484662576687
22722,201209,0.032
22722,201703,0.05
22722,202103,0.0888575458392101
22420,199405,0.0178926441351888
22420,199805,0.0192307692307692
22420,200205,0.0274621212121212
22420,200301,0.0257510729613733
22420,200611,0.0295748613678373
22420,201006,0.0289855072463768
22420,201209,0.0186480186480186
22420,201703,0.0496251338807568
22420,202103,0.0716302046577276
22528,199405,0.0524252817246447
22528,199805,0.0350640593391773
22527,199405,0.0245587106676899
22527,199805,0.0193798449612403
22952,199405,0.0366492146596858
22952,199805,0.0162469536961819
22952,200205,0.0190930787589498
22952,200611,0.0211591536338546
22952,201006,0.034096444227959
22952,201209,0.0382059800664451
22952,201703,0.0512494705633206
22952,202103,0.0485232067510548
22731,202103,0.0809667673716012
22220,199405,0.0335689045936395
22220,199805,0.0195567144719687
22220,200205,0.0455407969639468
22220,200301,0.0443037974683544
22220,200611,0.024515393386545
22220,201006,0.051440329218107
22220,201209,0.054177545691906
22220,201703,0.07953216374269
22220,202103,0.0706666666666666
22240,202103,0.0272248243559718
22955,199405,0.0131004366812227
22235,202103,0.1241258741258741
64420,199610,0.0
64420,199911,0.0024875621890547
64420,200207,0.0101557210561949
64420,202010,0.0643500643500643
64110,200207,0.0410958904109589
64110,200509,0.1078431372549019
64110,200811,0.0972762645914396
64110,201111,0.0412371134020618
64110,201409,0.1716842961757526
64110,201709,0.0978070175438596
64110,202010,0.124022346368715
64951,199010,0.0407239819004524
64621,199311,0.0127551020408163
64621,199610,0.0
64621,199911,0.0239099859353023
64621,200207,0.0219853431045969
64621,201111,0.0098039215686274
64621,201409,0.0498737373737373
64621,201709,0.0647887323943662
64320,199010,0.0458660229330114
64320,199311,0.0317320405464962
64320,199610,0.0136986301369863
64320,199911,0.0254545454545454
64320,200207,0.0437521876093804
64320,200509,0.0079681274900398
64320,200811,0.0449101796407185
64320,201111,0.0159574468085106
64320,201409,0.0684931506849315
64320,201709,0.070722433460076
64320,202010,0.0635930047694753
64620,199010,0.0234741784037558
64620,199311,0.0359042553191489
64620,199610,0.0222717149220489
64620,199911,0.0054054054054054
64620,200509,0.010752688172043
64620,200811,0.0069204152249134
64620,201111,0.0538247995064774
64620,201409,0.0427582797825012
64620,201709,0.081067472306143
64620,202010,0.056968463886063
64321,199311,0.0759162303664921
64321,199610,0.0398550724637681
64321,199911,0.0080645161290322
64421,200207,0.0
12810,199309,0.0672601384767556
12810,199709,0.0675675675675675
12810,200109,0.0743292240754169
12810,200509,0.0753807106598984
12810,200909,0.0956388676358071
12810,201309,0.0710928319623971
12810,201709,0.073096058170685
12520,199309,0.0486039296794208
12520,199709,0.039612676056338
12520,200109,0.0473251028806584
12520,200509,0.0651658767772511
12520,200909,0.0695843828715365
12520,201309,0.0853692012077957
12620,199309,0.0417061611374407
12620,199709,0.0308510638297872
12620,200109,0.0470890410958904
12620,200509,0.0507075471698113
12620,200909,0.0626223091976516
12620,201309,0.0622683469236471
12620,201709,0.0954616588419405
12110,201309,0.1448118586088939
12110,201709,0.139853747714808
12320,201309,0.0723071188967573
12320,201709,0.1238862961391599
12420,200509,0.061280383430332
12420,201309,0.0905557714729887
12320,199309,0.0362831858407079
12320,199709,0.0645380434782608
12320,200109,0.0597199341021416
12320,200509,0.0594059405940594
12320,200909,0.0784222737819025
12951,199309,0.0302216252518468
12951,199709,0.0346394094264622
12951,200109,0.0458049886621315
12951,200509,0.0542663334523384
12951,200909,0.0605913717886573
12951,201309,0.0512615138165798
12951,201709,0.053715020907044
12221,199309,0.0717054263565891
12221,199709,0.0802626778547975
12221,200109,0.0713938805245264
12221,200509,0.0507214691735898
12221,200909,0.0880546075085324
12221,201709,0.0833638025594149
160031,200905,0.0501066098081023
160061,199905,0.0194945848375451
160062,200905,0.0739910313901345
160061,201405,0.045016077170418
160031,200405,0.0308788598574821
160031,199905,0.0024038461538461
160061,200405,0.0219780219780219
160221,201405,0.0941704035874439
160221,201905,0.062564632885212
160041,199405,0.0403458213256484
160521,199405,0.0
160061,199405,0.0071428571428571
160630,200405,0.0244648318042813
160321,201405,0.0393120393120393
160624,199405,0.0204081632653061
160062,201905,0.0532128514056224
160954,201905,0.0438756855575868
160955,201905,0.0659340659340659
160956,201905,0.0481283422459893
160031,201905,0.0336787564766839
160051,199905,0.011049723756906
160061,201905,0.0278637770897832
160953,199405,0.0152526215443279
160711,200405,0.0266666666666666
160031,199405,0.0329218106995884
160062,201405,0.031768953068592
92710,199110,0.03125
92710,199309,0.025
92210,199309,0.010204081632653
92410,199309,0.0163934426229508
92811,199309,0.0253164556962025
92322,199309,0.0
92040,201910,0.0718849840255591
92435,200509,0.0111287758346581
92435,200710,0.0182969739619985
92435,201110,0.0576131687242798
92435,201510,0.0347985347985348
92212,200109,0.0156862745098039
92070,201910,0.0743801652892562
92210,200509,0.0
92210,201110,0.0113550340651021
92953,199309,0.0
92953,200109,0.0
92953,200710,0.0
92953,201110,0.0625
92953,201510,0.0093457943925233
92953,201910,0.023076923076923
92720,201510,0.0201342281879194
92436,200509,0.0120967741935483
92436,200710,0.0330578512396694
92436,201110,0.0527175180779099
92436,201510,0.0329376854599406
92436,201910,0.0409587378640776
92713,200109,0.0526315789473684
92021,200710,0.0282426778242677
92450,201510,0.0419580419580419
92440,201110,0.008130081300813
92431,199110,0.0330188679245283
92050,201910,0.1348039215686274
92811,200109,0.0079365079365079
92811,200509,0.0153846153846153
92811,200710,0.0240963855421686
92811,201110,0.0614754098360655
92811,201510,0.0142045454545454
92622,200109,0.0161290322580645
92622,200509,0.0108695652173913
92455,201910,0.0408921933085501
92023,201910,0.0765027322404371
92022,201510,0.0677731673582296
35110,200203,0.125
35110,200502,0.0969696969696969
35110,201106,0.1068702290076335
35110,201510,0.1066176470588235
35110,201910,0.1090047393364928
35720,201910,0.0119165839126117
35130,201910,0.0866666666666666
35211,199910,0.0321782178217821
35211,200502,0.0793339862879529
35211,201106,0.0835284933645589
35211,201510,0.0475763016157989
35211,201910,0.0902050113895216
35410,201910,0.0564459930313588
35120,201510,0.0780189959294437
35120,201910,0.0892950391644908
35060,201510,0.0551061678463094
35220,199110,0.0174374526156178
35220,199510,0.0249161475802587
35220,199910,0.028976936723832
35220,200203,0.0216253923962329
35220,201106,0.0283018867924528
35220,201510,0.0334996436208125
35220,201910,0.0358680057388809
35520,201106,0.0123152709359605
35520,201910,0.0516528925619834
35313,199110,0.0350609756097561
35313,199510,0.025
35313,199910,0.0158343483556638
35313,200203,0.0226095148374941
35313,200502,0.0607071380920613
35313,201106,0.0445062586926286
35313,201910,0.0779363336992316
35311,199110,0.0290739411342426
35311,199510,0.0249042145593869
35311,199910,0.0207829869502174
35311,200203,0.0223295111647555
35311,200502,0.0176046945852227
35311,201106,0.036697247706422
35311,201510,0.0619469026548672
35311,201910,0.1009716941275876
35229,200502,0.0479599141016463
93420,201612,0.0
93411,199611,0.0384615384615384
93530,200811,0.0452488687782805
93221,200011,0.007168458781362
93712,199611,0.0333333333333333
93712,200011,0.0609756097560975
93712,200411,0.037037037037037
93951,199611,0.0038022813688212
93951,200011,0.0146443514644351
93951,200411,0.0089418777943368
93951,200811,0.0144927536231884
93951,201212,0.0201660735468564
93951,201612,0.0
93041,200411,0.0099009900990099
93430,200011,0.0053191489361702
93430,200811,0.0885416666666666
93430,201612,0.0829268292682926
93001,200411,0.0
93223,199611,0.0293040293040293
93540,201612,0.0623376623376623
93981,201212,0.0833333333333333
93061,201212,0.0412371134020618
93711,199611,0.0263157894736842
93440,201612,0.0551330798479087
93223,201612,0.0341981132075471
93002,200811,0.0725075528700906
93223,200011,0.0185185185185185
93322,199611,0.0131578947368421
93031,201212,0.0835380835380835
96952,199006,0.0
96220,199206,0.0067567567567567
96424,200209,0.015625
96955,201006,0.0436893203883495
96955,201203,0.0057803468208092
96955,201603,0.0126953125
96521,199006,0.0
96521,199409,0.0216216216216216
96521,200209,0.0094637223974763
96521,200606,0.0201612903225806
96521,201006,0.0569536423841059
96521,201203,0.0530973451327433
96521,201603,0.0311284046692607
96610,201006,0.040590405904059
96222,200209,0.0046728971962616
96421,199409,0.0063559322033898
96423,200209,0.0159362549800796
96423,200606,0.0371134020618556
96423,201006,0.0323450134770889
96423,201203,0.04
96423,201603,0.0638297872340425
96440,201006,0.0269299820466786
96440,201203,0.0378057820607857
96440,201603,0.0486522024983563
96111,199006,0.0765027322404371
96720,201603,0.0229885057471264
96711,200209,0.0106382978723404
96711,200606,0.023076923076923
96711,201006,0.0389610389610389
96630,201603,0.0288184438040345
96620,201203,0.0113378684807256
96620,201603,0.0215015861825872
96952,200209,0.0072992700729927
96952,200606,0.0324561403508771
96430,199006,0.0197044334975369
96522,199809,0.0173160173160173
96523,200209,0.0083565459610027
96523,200606,0.0164102564102564
96523,201006,0.0343601895734597
96523,201203,0.0447019867549668
96710,200606,0.0238305383936451
96710,201006,0.0308747855917667
96710,201203,0.0167364016736401
96710,201603,0.0110803324099723
96725,201603,0.0332541567695962
97460,201407,0.0431965442764578
97951,200410,0.0075187969924812
97951,200809,0.0053619302949061
97951,201112,0.0472813238770685
97951,201407,0.0481012658227848
97951,201806,0.0436241610738255
97440,200809,0.0989010989010989
97440,201112,0.052772808586762
97450,201112,0.0
97421,200410,0.0359749739311783
97421,200809,0.0872600349040139
97421,201112,0.0218295218295218
97341,201806,0.0604026845637583
97461,201806,0.0392156862745098
97522,200410,0.0175328741390106
97522,200809,0.0333863275039745
97522,201112,0.0444104134762634
97522,201407,0.015130674002751
97522,201806,0.047486033519553
97460,201806,0.0691056910569105
97461,201407,0.0410958904109589
97330,200410,0.0161870503597122
97330,200809,0.0488656195462478
97330,201112,0.0365965233302836
97330,201407,0.017094017094017
97330,201806,0.0258064516129032
97710,200410,0.0060975609756097
97710,200809,0.0503597122302158
97710,201112,0.0450281425891182
97710,201806,0.0078740157480314
97521,200410,0.0
97521,200809,0.0582306830907054
97521,201112,0.0687203791469194
97322,200410,0.0190174326465927
97322,200809,0.0384415584415584
97322,201112,0.0532710280373831
97322,201407,0.0512820512820512
97322,201806,0.0434782608695652
97230,201806,0.0338028169014084
97020,201407,0.0308123249299719
97340,201112,0.0208333333333333
33905,200803,0.0457516339869281
33905,201111,0.0390334572490706
33905,201512,0.0283333333333333
33905,201911,0.0456233421750663
33098,201512,0.0733850129198966
33611,199306,0.0
33611,200403,0.031475868500816
33611,200803,0.0302114803625377
33611,201111,0.0458817025981205
33099,201512,0.0446985446985447
33096,201512,0.0507278341420379
33096,201606,0.051168945743273
33914,201911,0.1126126126126126
33915,201911,0.0625
33912,201911,0.0629004076878276
33908,200003,0.0311890838206627
33908,200403,0.0211307824100514
33908,200803,0.0300957592339261
33908,201111,0.0576923076923076
33908,201911,0.0452898550724637
33097,201512,0.048780487804878
33092,201111,0.0161290322580645
33906,200403,0.0285714285714285
33909,200403,0.0260115606936416
33909,200803,0.0489977728285077
33095,201512,0.0175438596491228
33095,201606,0.037037037037037
33095,201904,0.0
33095,201911,0.0405405405405405
33902,199603,0.0289855072463768
33902,200003,0.0424028268551236
33902,200803,0.0579268292682926
33902,201111,0.0714285714285714
33902,201512,0.0753424657534246
33902,201606,0.0741573033707865
33902,201904,0.1160458452722063
33902,201911,0.115819209039548
33903,200803,0.0535455861070911
33907,199603,0.0207146556188503
33907,200003,0.0396270396270396
33907,200403,0.0456570155902004
33907,200803,0.0602696272799365
33907,201111,0.0653753026634382
33907,201512,0.0581929555895865
33907,201606,0.0542986425339366
33907,201904,0.0448275862068965
33907,201911,0.0766283524904214
33905,201606,0.036241610738255
33905,201904,0.0438837081733406
33512,199306,0.0
33420,201512,0.0514399205561072
33420,201606,0.0638554216867469
33420,201904,0.0301204819277108
33420,201911,0.0305851063829787
33093,201111,0.0747899159663865
33611,200003,0.0185497470489038
33911,201606,0.0456777996070726
33612,201111,0.0761772853185595
33091,201111,0.0532060027285129
33097,201606,0.0401146131805157
33914,201904,0.0597484276729559
33230,201911,0.0865874363327674
33910,200403,0.0571428571428571
33610,199306,0.0205128205128205
33610,199603,0.03150112504018
33610,200003,0.0164335664335664
33610,200403,0.0340873876665633
33610,200803,0.0483644859813084
33610,201111,0.0296069423175089
33610,201512,0.0428751576292559
33610,201606,0.0424548129466162
33610,201904,0.0453767123287671
33610,201911,0.0472813238770685
33020,201512,0.0383141762452107
33913,201904,0.0
33320,199306,0.0313199105145413
33320,199603,0.0384615384615384
33320,200003,0.0235467255334805
33320,200403,0.0135046113306982
33320,200803,0.0435049019607843
33320,201111,0.0543087971274685
33320,201512,0.0379946043165467
33320,201606,0.0372073578595317
33320,201904,0.0344210996870809
33320,201911,0.0634615384615384
33916,201911,0.0727272727272727
33912,201904,0.0655441972339146
33440,201111,0.0537790697674418
33220,199306,0.0213611525086934
33220,199603,0.0471841704718417
33220,200003,0.04796992481203
33220,200403,0.0245261984392419
33220,200803,0.0216411181244364
33220,201111,0.0361786319954776
33220,201904,0.0499725425590334
33220,201911,0.049618320610687
33025,201606,0.1149425287356321
33098,201606,0.0719315895372233
33710,201904,0.0276679841897233
33710,201911,0.0295566502463054
33210,201512,0.0419058553386911
33210,201606,0.0407577497129735
33210,201904,0.0670147954743255
33210,201911,0.0629742033383915
11810,199109,0.089430894308943
11810,199409,0.05625
11810,199809,0.0294117647058823
11810,200209,0.00625
11810,200609,0.0924092409240924
11810,201009,0.1614285714285714
11810,201409,0.1846965699208443
11810,201809,0.1177777777777777
11810,202209,0.101933216168717
11520,199109,0.0
11520,199409,0.0158730158730158
11520,199809,0.0333333333333333
11520,200209,0.0527950310559006
11520,200609,0.0672268907563025
11520,201009,0.0421286031042128
11520,201409,0.0394736842105263
11520,201809,0.0
11520,202209,0.1015625
11110,199109,0.1666666666666666
11110,199409,0.0945945945945946
11110,199809,0.119047619047619
11110,200209,0.05
11110,200609,0.0722222222222222
11110,201009,0.1228813559322034
11110,201409,0.1052631578947368
11110,201809,0.1256454388984509
11110,202209,0.1660516605166051
11220,199109,0.0588235294117647
11220,199409,0.0411764705882352
11220,199809,0.0643086816720257
11220,200209,0.0225563909774436
11220,200609,0.0401146131805157
11220,201009,0.0638297872340425
11220,201409,0.0617977528089887
11220,201809,0.0485893416927899
11220,202209,0.1147186147186147
11420,199109,0.0190114068441064
11420,199409,0.0
11420,199809,0.036144578313253
11420,200209,0.0403225806451612
11420,200609,0.0385259631490787
11420,201009,0.0557491289198606
11420,201409,0.0447058823529411
11420,201809,0.0492610837438423
11420,202209,0.0978260869565217
11620,199109,0.0236966824644549
11620,199409,0.031578947368421
11620,199809,0.0388349514563106
11620,200209,0.0275
11620,200609,0.0775656324582338
11620,201009,0.0608747044917257
11620,201409,0.0544554455445544
11620,201809,0.0548902195608782
11620,202209,0.0982264665757162
11951,199109,0.0495626822157434
11320,199109,0.0390625
11320,199409,0.0142180094786729
11320,199809,0.0042553191489361
11320,200209,0.0192307692307692
11320,200609,0.0503978779840848
11320,201009,0.0115830115830115
11320,201409,0.0552380952380952
11320,201809,0.0468227424749163
11320,202209,0.1586402266288951
11710,201009,0.0206185567010309
11710,201409,0.0259740259740259
11710,201809,0.0258215962441314
11710,202209,0.0708841463414634
43520,199110,0.0448179271708683
43520,199510,0.0
43520,199910,0.0900514579759862
43520,200310,0.0202020202020202
43520,200710,0.1472868217054263
43520,201110,0.1104294478527607
43520,201510,0.04
43520,201910,0.0741935483870967
43811,201110,0.1219512195121951
43420,201110,0.0384615384615384
43420,201510,0.0
43420,201910,0.1115384615384615
43120,201110,0.1034482758620689
43120,201910,0.0928571428571428
43110,199110,0.0700934579439252
43110,199510,0.1382978723404255
43110,200310,0.0705128205128205
43110,200710,0.1479713603818615
43110,201110,0.1655629139072847
43110,201510,0.1082164328657314
43110,201910,0.1430868167202572
43420,199110,0.0070671378091872
43420,199510,0.0041322314049586
43420,199910,0.0127226463104325
43420,200310,0.0272952853598014
43420,200710,0.0075757575757575
43320,199110,0.0586080586080586
43320,199510,0.0634920634920634
43320,199910,0.0388888888888888
43320,200310,0.0455136540962288
43320,200710,0.0659340659340659
43320,201110,0.0857142857142857
43320,201510,0.0551724137931034
43320,201910,0.1788617886178861
43951,199110,0.1385390428211587
43810,199110,0.0497737556561085
43810,199510,0.0172413793103448
43810,199910,0.0407949790794979
43810,200310,0.0422832980972515
43810,200710,0.0439739413680781
43810,201110,0.0220588235294117
43810,201510,0.0438066465256797
43810,201910,0.057759220598469
51430,201912,0.0806451612903225
51620,199204,0.0454254638515674
51620,199705,0.0124113475177304
51620,200106,0.0198863636363636
51620,200505,0.0147783251231527
51620,201505,0.0449134199134199
51620,201706,0.0424814565070802
51620,201912,0.0397350993377483
51903,201505,0.0041322314049586
51903,201706,0.0447058823529411
51903,201912,0.0559701492537313
51320,199204,0.0482115085536547
51320,199705,0.0267558528428093
51320,200106,0.0305299539170506
51320,200505,0.0398104265402843
51320,201505,0.0443587270973963
51320,201706,0.0527926549349655
51320,201912,0.0899940793368857
51421,199204,0.0903890160183066
51421,199705,0.0394304490690032
51421,200106,0.0808625336927223
51421,200505,0.0693568726355611
51421,201505,0.0892857142857142
51421,201706,0.0660633484162896
51421,201912,0.1140710382513661
51902,199705,0.0559796437659033
51902,200106,0.0386597938144329
51902,201505,0.067497403946002
51902,201706,0.0854978354978355
51902,201912,0.0971223021582733
51340,201505,0.0496613995485327
51340,201912,0.0951276102088167
51901,201505,0.0685840707964601
51901,201706,0.0764872521246459
51901,201912,0.0667351129363449
51621,201505,0.0649895178197065
51951,201505,0.0442779291553133
51951,201706,0.0362490149724192
51210,201505,0.0083102493074792
51210,201706,0.0054347826086956
51210,201912,0.0153846153846153
61320,199211,0.0512195121951219
61320,199611,0.0345744680851063
61320,200011,0.0251346499102333
61320,200411,0.0864197530864197
61320,200811,0.0927456382001836
61320,201211,0.074820143884892
61320,201611,0.0808423913043478
61320,202011,0.0724033358605003
61620,199211,0.0526315789473684
61620,199611,0.0409165302782324
61620,200011,0.0552519732847601
61620,200411,0.0329896907216494
61620,200811,0.0811051693404634
61620,201211,0.0504249291784702
61620,201611,0.0400736987563334
61620,202011,0.0400921658986175
162310,201410,0.0292959133431807
162410,201410,0.0532424930608125
162610,201410,0.0486985726280436
150021,201510,0.0471698113207547
150022,200304,0.0267558528428093
150023,200710,0.025615763546798
150025,200710,0.0384615384615384
150025,201510,0.0958904109589041
150025,201910,0.0357941834451901
150026,201310,0.0343007915567282
150027,200710,0.0
150031,200710,0.054054054054054
150033,201910,0.031055900621118
150062,201510,0.0520833333333333
150062,201910,0.0172413793103448
150205,200304,0.0
150210,200304,0.0153621068032187
150220,200906,0.0178571428571428
150221,200906,0.0638977635782747
150222,200906,0.0284360189573459
150230,201110,0.009090909090909
150301,201110,0.0606060606060606
150401,200304,0.0035335689045936
155021,199912,0.0074946466809421
155023,200912,0.0492359932088285
155025,200912,0.043859649122807
155027,202111,0.055532870559412
155030,202111,0.1001137656427758
155061,199912,0.0093776641091219
155061,202111,0.06805125939019
155062,202111,0.0774621910734046
155201,201711,0.0218181818181818
155201,202111,0.0477157360406091
155401,202111,0.0810210876803551
155980,201711,0.0217176702862783
